2097152;0.177128;0.132296;0.37311
4194304;0.357423;0.135494;0.341422
6291456;0.536312;0.136906;0.331832
8388608;0.720867;0.136529;0.324508
10485760;0.911826;0.135349;0.317895
12582912;1.09448;0.1356;0.31597
14680064;1.25939;0.137691;0.319011
16777216;1.43154;0.138593;0.319725
18874368;1.60936;0.138811;0.319163
20971520;1.79302;0.138533;0.317673
23068672;1.96465;0.139153;0.318397
25165824;2.14025;0.139415;0.318413
27262976;2.31872;0.139464;0.318033
29360128;2.51383;0.138583;0.315608
31457280;2.67686;0.13948;0.317282
33554432;2.86421;0.139084;0.316066
35651584;3.15943;0.133999;0.308559
37748736;3.3668;0.13317;0.30617
39845888;3.57354;0.13246;0.304112
41943040;3.76831;0.132247;0.303242
44040192;3.9458;0.132633;0.303781
46137344;4.10947;0.133433;0.305298
48234496;4.2941;0.133516;0.305203
50331648;4.48886;0.133292;0.304424
52428800;4.687;0.13299;0.303486
54525952;4.83334;0.134135;0.305873
56623104;5.15213;0.130687;0.297811
58720256;5.24014;0.133262;0.303483
60817408;5.62757;0.128529;0.29254
62914560;5.56442;0.13448;0.305905
65011712;6.24158;0.123894;0.281692
67108864;5.98721;0.133333;0.302992
69206016;6.97377;0.118055;0.270127
71303168;6.42504;0.132028;0.301885
73400320;6.95825;0.125503;0.286801
75497472;6.74237;0.133228;0.304269
77594624;7.14092;0.129293;0.295128
79691776;7.0912;0.133724;0.305081
81788928;7.36719;0.132107;0.301247
83886080;7.5321;0.132534;0.302082
85983232;7.70659;0.132776;0.3025
88080384;7.79771;0.13443;0.306137
90177536;8.04967;0.133327;0.303508
92274688;8.15561;0.13466;0.306424
94371840;8.42407;0.133336;0.303302
96468992;8.49479;0.135169;0.30736
98566144;8.98893;0.130519;0.296694
100663296;8.99882;0.133153;0.302582
102760448;9.58833;0.127573;0.291242
104857600;9.42025;0.132503;0.302371
106954752;9.67343;0.131619;0.300242
109051904;9.78171;0.132717;0.302637
111149056;9.94758;0.133017;0.303213
113246208;10.1328;0.133053;0.303195
115343360;10.3254;0.132991;0.302956
117440512;10.6843;0.130863;0.298018
119537664;10.6778;0.133284;0.303437
121634816;11.0224;0.131385;0.299028
123731968;10.9794;0.134176;0.305291
125829120;11.1374;0.134516;0.305983
127926272;12.5221;0.121638;0.276632
130023424;12.0284;0.128709;0.292629
132120576;19.1668;0.082077;0.186625
134217728;12.0317;0.132828;0.301841
