2097152;0.177104;0.132313;0.951062;0.822949
4194304;0.357212;0.135574;0.950913;0.828273
6291456;0.536952;0.136742;0.951461;0.810529
8388608;0.720034;0.136687;0.951729;0.781298
10485760;0.913722;0.135068;0.951907;0.761007
12582912;1.09478;0.135562;0.952042;0.744684
14680064;1.25874;0.137762;0.952147;0.731676
16777216;1.4342;0.138336;0.952205;0.729583
18874368;1.60782;0.138944;0.952248;0.729792
20971520;1.79267;0.13856;0.952284;0.730164
23068672;1.96575;0.139075;0.952311;0.730257
25165824;2.13597;0.139694;0.952332;0.730183
27262976;2.31892;0.139452;0.952354;0.730575
29360128;2.51442;0.13855;0.952363;0.730857
31457280;2.67176;0.139747;0.95237;0.730851
33554432;2.86454;0.139068;0.952187;0.730995
35651584;3.15425;0.134219;0.9407;0.735926
37748736;3.36898;0.133083;0.943532;0.723325
39845888;3.57563;0.132382;0.945442;0.706807
41943040;3.76264;0.132446;0.94796;0.687314
44040192;3.95402;0.132357;0.948983;0.686558
46137344;4.10574;0.133554;0.949184;0.686996
48234496;4.29683;0.133432;0.950003;0.688514
50331648;4.48026;0.133548;0.949356;0.689153
52428800;4.68496;0.133048;0.949455;0.693686
54525952;4.83214;0.134168;0.949861;0.69278
56623104;5.15499;0.130614;0.950091;0.698019
58720256;5.25295;0.132937;0.950705;0.693786
60817408;5.62966;0.128481;0.950773;0.701223
62914560;5.56536;0.134457;0.95097;0.69409
65011712;6.22877;0.124149;0.951062;0.704921
67108864;5.98952;0.133281;0.950554;0.693614
69206016;6.97196;0.118085;0.940486;0.720793
71303168;6.41649;0.132204;0.943475;0.706468
73400320;6.95515;0.125559;0.945235;0.70761
75497472;6.76099;0.132861;0.9479;0.693371
77594624;7.14636;0.129194;0.948861;0.697013
79691776;7.08968;0.133753;0.949101;0.693926
81788928;7.36321;0.132179;0.949982;0.695541
83886080;7.51609;0.132816;0.949078;0.694219
85983232;7.70586;0.132789;0.949216;0.6987
88080384;7.79751;0.134434;0.949682;0.69726
90177536;8.05314;0.13327;0.949909;0.699244
92274688;8.16706;0.134472;0.950559;0.698323
94371840;8.41638;0.133458;0.950683;0.699808
96468992;8.49052;0.135237;0.950858;0.697024
98566144;8.99273;0.130464;0.950928;0.702026
100663296;8.97319;0.133533;0.95063;0.695833
102760448;9.58408;0.12763;0.940498;0.716635
104857600;9.41998;0.132507;0.9433;0.70879
106954752;9.65961;0.131807;0.945178;0.705348
109051904;9.7839;0.132688;0.94781;0.69827
111149056;9.93567;0.133176;0.948962;0.697265
113246208;10.1379;0.132985;0.949095;0.697545
115343360;10.3144;0.133133;0.950006;0.697585
117440512;10.6768;0.130956;0.949048;0.697705
119537664;10.6499;0.133633;0.949179;0.699781
121634816;11.0134;0.131492;0.949489;0.701819
123731968;10.994;0.133998;0.949868;0.699641
125829120;11.1461;0.134411;0.95046;0.699592
127926272;12.5215;0.121644;0.939922;0.720352
130023424;12.0374;0.128612;0.950758;0.704405
132120576;19.1929;0.0819652;0.89543;0.811426
134217728;12.1135;0.131931;0.950403;0.697135
