2097152;0.0418134;0.560424;3.26974
4194304;0.08953;0.540921;3.0641
6291456;0.138536;0.530002;2.97684
8388608;0.188463;0.522222;2.92081
10485760;0.245118;0.503492;2.8085
12582912;0.304014;0.48817;2.71821
14680064;0.3813;0.454776;2.52888
16777216;0.456229;0.434872;2.4162
18874368;0.546472;0.408798;2.26939
20971520;0.661399;0.375556;2.08343
23068672;0.778292;0.351266;1.94773
25165824;0.897286;0.332539;1.84313
27262976;1.01305;0.319213;1.76875
29360128;1.13089;0.308052;1.70636
31457280;1.24795;0.299186;1.6569
33554432;1.38002;0.288666;1.59824
35651584;1.53689;0.275465;1.52935
37748736;1.66601;0.26912;1.49364
39845888;1.77325;0.266939;1.48127
41943040;1.88596;0.264241;1.46588
44040192;2.0038;0.261175;1.44855
46137344;2.12983;0.257456;1.42757
48234496;2.24556;0.255319;1.41547
50331648;2.37026;0.252432;1.39906
52428800;2.48294;0.251043;1.39121
54525952;2.60644;0.248738;1.37823
56623104;2.71628;0.247881;1.37323
58720256;2.83718;0.246128;1.36329
60817408;2.95216;0.245009;1.35694
62914560;3.07564;0.2433;1.34736
65011712;3.19054;0.242371;1.34211
67108864;3.34583;0.238593;1.32066
69206016;3.47137;0.237165;1.31488
71303168;3.59896;0.235702;1.30664
73400320;3.69649;0.236245;1.30947
75497472;3.81175;0.235659;1.30606
77594624;3.92125;0.235453;1.30477
79691776;4.04517;0.234419;1.29891
81788928;4.1561;0.234176;1.29746
83886080;4.27767;0.233364;1.29283
85983232;4.38959;0.233108;1.29129
88080384;4.51299;0.232273;1.28662
90177536;4.62235;0.232185;1.28594
92274688;4.74788;0.231311;1.28103
94371840;4.85967;0.231134;1.27997
96468992;4.98211;0.23047;1.27617
98566144;5.09513;0.230264;1.27491
100663296;5.26714;0.227489;1.25936
102760448;5.38441;0.227177;1.25894
104857600;5.51085;0.2265;1.25509
106954752;5.60946;0.226975;1.25759
109051904;5.72504;0.226759;1.25632
111149056;5.83201;0.226885;1.25693
113246208;5.95814;0.226277;1.25347
115343360;6.06629;0.226364;1.25387
117440512;6.19916;0.225544;1.24919
119537664;6.30141;0.225851;1.25082
121634816;6.42799;0.225292;1.24766
123731968;6.53748;0.225342;1.24789
125829120;6.66609;0.224744;1.24447
127926272;6.77184;0.224926;1.24543
130023424;6.89992;0.224373;1.24232
132120576;7.00853;0.224462;1.24272
134217728;7.22497;0.221198;1.22429
