2097152;0.380251;0.0616258;0.428326
4194304;0.486132;0.0996205;0.39654
6291456;0.741739;0.0989892;0.373882
8388608;0.99061;0.0993525;0.36542
10485760;1.26708;0.0974009;0.352434
12582912;1.52458;0.0973453;0.348343
14680064;1.80039;0.0963155;0.342027
16777216;2.05863;0.0963753;0.340245
18874368;2.34821;0.0951349;0.334347
20971520;2.60357;0.0954044;0.33401
23068672;2.86034;0.0955788;0.333531
25165824;3.14349;0.0949211;0.330411
27262976;3.38712;0.0954731;0.33159
29360128;3.6461;0.0955471;0.331253
31457280;3.89027;0.0959752;0.33231
33554432;4.09748;0.0972218;0.33611
35651584;4.37594;0.0967473;0.334093
37748736;4.91255;0.0912675;0.315001
39845888;4.96283;0.0953793;0.32867
41943040;5.0502;0.0986785;0.339592
44040192;5.70052;0.0918061;0.315913
46137344;5.73624;0.0955919;0.328815
48234496;6.04114;0.0949047;0.326291
50331648;6.2013;0.0964844;0.331492
52428800;6.56315;0.0949732;0.326167
54525952;6.73637;0.0962416;0.330424
56623104;7.14196;0.0942759;0.323408
58720256;7.33273;0.0952319;0.326576
60817408;7.66192;0.0944026;0.323569
62914560;7.75575;0.0964835;0.33058
65011712;8.05885;0.0959562;0.328688
67108864;8.34532;0.0956575;0.327552
69206016;8.75298;0.094058;0.322038
71303168;8.88594;0.0954635;0.326777
73400320;9.72045;0.0898393;0.307522
75497472;10.1067;0.0888788;0.304124
77594624;10.2387;0.0901749;0.308475
79691776;10.1501;0.0934246;0.319519
81788928;10.2819;0.0946574;0.323577
83886080;10.6009;0.0941667;0.321689
85983232;10.783;0.0948946;0.324319
88080384;11.3777;0.0921314;0.314892
90177536;11.8478;0.0905859;0.309482
92274688;11.7041;0.0938334;0.320429
94371840;12.5562;0.0894563;0.305595
96468992;12.3849;0.0927123;0.31663
98566144;12.8307;0.091439;0.312208
100663296;12.7355;0.0940852;0.321081
102760448;13.3631;0.0915366;0.312218
104857600;13.5561;0.0920775;0.313977
106954752;13.9308;0.0913952;0.311772
109051904;13.9162;0.0932869;0.31814
111149056;14.2351;0.0929532;0.317087
113246208;14.7927;0.0911391;0.310837
115343360;14.6037;0.0940301;0.320613
117440512;15.0203;0.0930865;0.317364
119537664;15.1658;0.0938411;0.319847
121634816;15.7023;0.0922269;0.314331
123731968;15.8247;0.0930928;0.317275
125829120;15.9405;0.0939848;0.320205
127926272;16.6308;0.0915868;0.312027
130023424;16.905;0.0915798;0.31201
132120576;18.0891;0.0869666;0.296286
134217728;48.0313;0.033273;0.114113
