2097152;0.0414595;0.565207;0.941782;0.858597
4194304;0.0882633;0.548684;0.938443;0.784642
6291456;0.135754;0.54086;0.937213;0.799728
8388608;0.18296;0.537928;0.936589;0.812472
10485760;0.241391;0.511266;0.936248;0.82546
12582912;0.311362;0.476649;0.936138;0.826349
14680064;0.380707;0.455484;0.935987;0.838828
16777216;0.450871;0.44004;0.935407;0.832382
18874368;0.536112;0.416698;0.935556;0.84738
20971520;0.618028;0.401911;0.935531;0.842441
23068672;0.693637;0.394137;0.93534;0.855321
25165824;0.777405;0.38382;0.935346;0.842252
27262976;0.859713;0.376147;0.935007;0.850638
29360128;0.972393;0.358265;0.934895;0.834974
31457280;1.08387;0.34448;0.934704;0.843602
33554432;1.20238;0.331313;0.929831;0.8334
35651584;1.36519;0.310111;0.92337;0.779982
37748736;1.48925;0.301062;0.924712;0.7397
39845888;1.59206;0.29732;0.925844;0.775677
41943040;1.6949;0.294026;0.927713;0.820256
44040192;1.81024;0.289101;0.928897;0.834784
46137344;1.92975;0.28415;0.929993;0.814939
48234496;2.04022;0.281015;0.930595;0.82696
50331648;2.15552;0.27758;0.931512;0.780913
52428800;2.266;0.275077;0.93012;0.828987
54525952;2.38557;0.271767;0.930856;0.812961
56623104;2.48904;0.270512;0.93147;0.832887
58720256;2.60136;0.26844;0.931939;0.831904
60817408;2.71338;0.26657;0.931658;0.841787
62914560;2.83074;0.264348;0.931669;0.830597
65011712;2.93908;0.263108;0.931651;0.843333
67108864;3.07002;0.260029;0.926692;0.831438
69206016;3.2115;0.256356;0.925479;0.817679
71303168;3.33378;0.254451;0.925898;0.79439
73400320;3.42803;0.254746;0.926544;0.819418
75497472;3.53237;0.254297;0.928125;0.842955
77594624;3.63927;0.253697;0.929325;0.849772
79691776;3.75692;0.252405;0.930312;0.838574
81788928;3.86046;0.25211;0.930796;0.851464
83886080;3.97351;0.251228;0.931573;0.834844
85983232;4.08362;0.250575;0.930283;0.855178
88080384;4.20499;0.249286;0.93096;0.845436
90177536;4.30607;0.249239;0.93146;0.856127
92274688;4.42254;0.248328;0.93177;0.851456
94371840;4.53086;0.247907;0.931505;0.858638
96468992;4.64801;0.247036;0.931463;0.848646
98566144;4.75426;0.246773;0.931495;0.858657
100663296;4.90564;0.244253;0.926374;0.846422
102760448;5.04615;0.242406;0.926091;0.841059
104857600;5.17347;0.241271;0.926283;0.823295
106954752;5.27447;0.24139;0.926772;0.843043
109051904;5.38446;0.241102;0.928179;0.859422
111149056;5.49674;0.240724;0.929482;0.863292
113246208;5.61448;0.240128;0.930437;0.852054
115343360;5.71593;0.240239;0.930851;0.862978
117440512;5.83299;0.239702;0.931604;0.850677
119537664;5.94081;0.23956;0.930371;0.86574
121634816;6.06369;0.238827;0.930967;0.855957
123731968;6.16481;0.238964;0.93142;0.86639
125829120;6.28372;0.23842;0.931669;0.861004
127926272;6.38764;0.238454;0.931413;0.866187
130023424;6.50764;0.237898;0.93134;0.856793
132120576;6.61181;0.23793;0.931382;0.865925
134217728;6.79631;0.235149;0.925875;0.849981
