2097152;0.18226;0.128571;0.3028
4194304;0.367981;0.131606;0.26693
6291456;0.546222;0.134422;0.258629
8388608;0.727771;0.135234;0.253251
10485760;1.12017;0.110175;0.249563
12582912;1.48062;0.100235;0.246892
14680064;1.72406;0.10058;0.24603
16777216;1.97103;0.100659;0.244719
18874368;2.22229;0.100525;0.243384
20971520;2.25973;0.109921;0.242036
23068672;2.02384;0.135084;0.239948
25165824;2.20281;0.135455;0.239986
27262976;2.39322;0.135123;0.23888
29360128;2.60785;0.133587;0.235727
31457280;2.76624;0.134974;0.237788
33554432;2.98778;0.133332;0.234563
35651584;3.17225;0.133457;0.234493
37748736;3.36699;0.133162;0.233712
39845888;3.56635;0.132727;0.232717
41943040;3.73521;0.133419;0.233719
44040192;3.95472;0.132333;0.231632
46137344;4.11747;0.133173;0.232928
48234496;4.33536;0.132246;0.231154
50331648;4.49582;0.133086;0.232473
52428800;4.7514;0.131187;0.229031
54525952;4.88608;0.132687;0.231524
56623104;5.31179;0.126758;0.221082
58720256;5.34964;0.130534;0.227557
60817408;5.83699;0.123918;0.215942
62914560;5.70357;0.131199;0.228528
65011712;6.26755;0.123381;0.214843
67108864;6.41946;0.124355;0.216463
69206016;7.45288;0.110466;0.192242
71303168;6.62915;0.127962;0.222599
73400320;7.45847;0.117085;0.203632
75497472;7.06622;0.127122;0.221013
77594624;7.68776;0.120096;0.208752
79691776;7.41334;0.127913;0.222276
81788928;7.85358;0.123926;0.215302
83886080;7.90047;0.126354;0.219469
85983232;8.20192;0.124757;0.216653
88080384;8.22498;0.127447;0.221275
90177536;8.61447;0.124586;0.216271
92274688;8.64586;0.127025;0.22046
94371840;8.93941;0.12565;0.218039
96468992;9.08995;0.126318;0.219163
98566144;9.48674;0.12367;0.214536
100663296;9.9205;0.120782;0.209499
102760448;9.90107;0.123544;0.214254
104857600;10.006;0.124746;0.216306
106954752;10.1775;0.1251;0.216893
109051904;10.4669;0.124029;0.215008
111149056;10.5578;0.125329;0.217231
113246208;10.8251;0.124543;0.215847
115343360;11.0435;0.124343;0.215474
117440512;11.521;0.121359;0.210284
119537664;11.4766;0.124006;0.214845
121634816;11.9073;0.121621;0.210692
123731968;11.7861;0.124992;0.216506
125829120;12.0849;0.12397;0.214717
127926272;13.9264;0.109372;0.189435
130023424;13.2549;0.116799;0.202268
132120576;22.0747;0.0712648;0.123469
134217728;13.7024;0.116633;0.201946
