2097152;0.18257;0.128352;0.302257
4194304;0.369046;0.131227;0.266167
6291456;0.545959;0.134487;0.258773
8388608;0.729801;0.134858;0.252551
10485760;1.20037;0.102814;0.249623
12582912;1.48721;0.099791;0.246124
14680064;1.72799;0.100352;0.245476
16777216;1.97441;0.100486;0.244309
18874368;2.22157;0.100558;0.243347
20971520;2.18518;0.113672;0.240865
23068672;2.02449;0.13504;0.239868
25165824;2.21392;0.134776;0.238787
27262976;2.40198;0.13463;0.238014
29360128;2.59792;0.134097;0.236632
31457280;2.78748;0.133945;0.236008
33554432;3.00373;0.132624;0.233323
35651584;3.18854;0.132775;0.233304
37748736;3.37077;0.133013;0.233543
39845888;3.56852;0.132646;0.232586
41943040;3.75558;0.132695;0.232479
44040192;3.95079;0.132465;0.231881
46137344;4.12781;0.13284;0.232364
48234496;4.33076;0.132386;0.231426
50331648;4.51377;0.132556;0.231556
52428800;4.74434;0.131383;0.229397
54525952;4.9132;0.131955;0.230266
56623104;5.29901;0.127064;0.221621
58720256;5.33519;0.130888;0.228177
60817408;5.80687;0.12456;0.217071
62914560;5.74187;0.130324;0.227013
65011712;6.18663;0.124995;0.217678
67108864;6.47261;0.123334;0.214699
69206016;7.44349;0.110605;0.192486
71303168;6.68868;0.126824;0.22063
73400320;7.40914;0.117865;0.204996
75497472;7.04609;0.127485;0.221654
77594624;7.67231;0.120338;0.209174
79691776;7.48599;0.126672;0.220142
81788928;7.77231;0.125221;0.217568
83886080;7.93225;0.125848;0.2186
85983232;8.14212;0.125674;0.218247
88080384;8.28988;0.126449;0.219559
90177536;8.61252;0.124614;0.216338
92274688;8.67844;0.126548;0.219638
94371840;8.93594;0.125698;0.218133
96468992;9.11262;0.126004;0.218628
98566144;9.45992;0.12402;0.215153
100663296;10.1134;0.118478;0.205513
102760448;9.89086;0.123671;0.214487
104857600;10.0015;0.124803;0.216419
106954752;10.2025;0.124793;0.216369
109051904;10.4828;0.123841;0.214696
111149056;10.6002;0.124827;0.216372
113246208;10.8517;0.124238;0.215335
115343360;11.0639;0.124114;0.215094
117440512;11.5127;0.121447;0.210439
119537664;11.503;0.123723;0.214362
121634816;11.8412;0.122299;0.211883
123731968;11.8303;0.124526;0.215718
125829120;12.0945;0.123871;0.214558
127926272;13.9742;0.108998;0.188797
130023424;13.1496;0.117734;0.203892
132120576;22.1385;0.0710595;0.123119
134217728;13.6548;0.117039;0.20266
