2097152;0.366138;0.0640011;0.421293
4194304;0.399972;0.12108;0.340684
6291456;0.610867;0.120197;0.321028
8388608;0.825918;0.119164;0.309702
10485760;1.04158;0.118489;0.302974
12582912;1.27631;0.116281;0.29404
14680064;1.4576;0.118967;0.298489
16777216;1.73136;0.114593;0.285911
18874368;1.91731;0.116516;0.28927
20971520;2.16155;0.114914;0.284227
23068672;2.42086;0.11293;0.278566
25165824;2.63624;0.113185;0.278395
27262976;2.86262;0.112966;0.277318
29360128;2.88784;0.120635;0.29547
31457280;3.29101;0.113451;0.277468
33554432;3.41496;0.116653;0.284879
35651584;3.76115;0.112561;0.274551
37748736;3.94991;0.11351;0.276593
39845888;4.20738;0.112505;0.273862
41943040;4.20738;0.118446;0.288136
44040192;4.81279;0.10874;0.264267
46137344;4.74873;0.11547;0.280356
48234496;5.22497;0.10973;0.266279
50331648;5.21047;0.114832;0.278448
52428800;5.57023;0.111903;0.271227
54525952;5.60359;0.115697;0.280256
56623104;6.0165;0.111911;0.270975
58720256;5.90289;0.1183;0.286314
60817408;6.38483;0.113285;0.274066
62914560;6.50695;0.115;0.27809
65011712;6.80381;0.113656;0.274807
67108864;7.33022;0.108904;0.263182
69206016;7.52798;0.109364;0.264275
71303168;7.62112;0.111307;0.268837
73400320;8.26656;0.10564;0.255082
75497472;8.2701;0.108617;0.262238
77594624;8.76645;0.105318;0.254191
79691776;8.47418;0.1119;0.270021
81788928;8.99131;0.108244;0.261096
83886080;8.92395;0.111862;0.269767
85983232;9.4753;0.107991;0.260428
88080384;9.53016;0.109993;0.265135
90177536;10.1989;0.105231;0.253639
92274688;9.85706;0.111416;0.268468
94371840;10.7612;0.104378;0.251543
96468992;10.5839;0.108489;0.261329
98566144;11.107;0.10563;0.254429
100663296;10.848;0.110455;0.26596
102760448;11.5562;0.105849;0.254876
104857600;11.5637;0.107942;0.259944
106954752;12.0424;0.105727;0.254521
109051904;11.7304;0.11067;0.26634
111149056;12.4051;0.106666;0.256706
113246208;12.4156;0.108589;0.261273
115343360;12.877;0.106639;0.256612
117440512;12.4013;0.112745;0.271198
119537664;13.2689;0.107257;0.257996
121634816;13.1326;0.110273;0.265232
123731968;13.8172;0.106618;0.256427
125829120;13.7107;0.109269;0.262771
127926272;14.5611;0.104604;0.251539
130023424;14.163;0.10931;0.262791
132120576;15.2103;0.103427;0.248665
134217728;40.76;0.0392087;0.0947329
