2097152;0.414138;0.0565832;0.735176;0.802917
4194304;0.39438;0.122797;0.733809;0.790106
6291456;0.616975;0.119007;0.734766;0.775531
8388608;0.826452;0.119087;0.734018;0.759286
10485760;1.03137;0.119661;0.735449;0.743697
12582912;1.27044;0.116818;0.735112;0.729586
14680064;1.45791;0.118942;0.741515;0.713117
16777216;1.73871;0.114109;0.73551;0.701276
18874368;1.90164;0.117476;0.74149;0.69034
20971520;2.11933;0.117203;0.737964;0.674162
23068672;2.41115;0.113385;0.735583;0.678579
25165824;2.60742;0.114436;0.736639;0.659176
27262976;2.86301;0.112951;0.73272;0.66786
29360128;2.89022;0.120536;0.748917;0.636862
31457280;3.25107;0.114845;0.73106;0.656932
33554432;3.36084;0.118531;0.732787;0.632119
35651584;3.69761;0.114496;0.729689;0.649299
37748736;3.90547;0.114802;0.752775;0.624899
39845888;4.22902;0.111929;0.733482;0.642293
41943040;4.19387;0.118827;0.739488;0.616958
44040192;4.68734;0.11165;0.739749;0.636492
46137344;4.62743;0.118497;0.747202;0.61225
48234496;5.08272;0.1128;0.741578;0.632369
50331648;5.02813;0.118996;0.745616;0.610973
52428800;5.46953;0.113963;0.745687;0.627672
54525952;5.47729;0.118365;0.747563;0.609766
56623104;5.91558;0.113821;0.748317;0.623508
58720256;5.72085;0.122064;0.757297;0.601043
60817408;6.341;0.114068;0.745593;0.621904
62914560;6.39166;0.117075;0.747022;0.608673
65011712;6.84898;0.112907;0.742841;0.624802
67108864;7.1474;0.11169;0.741946;0.613468
69206016;7.55938;0.108909;0.729935;0.642264
71303168;7.51182;0.112926;0.733658;0.624441
73400320;8.16082;0.107009;0.731927;0.639181
75497472;8.1468;0.110261;0.742927;0.622585
77594624;8.6443;0.106807;0.73185;0.638714
79691776;8.45829;0.112111;0.734891;0.620944
81788928;8.88294;0.109565;0.72932;0.63823
83886080;8.93046;0.111781;0.737373;0.61967
85983232;9.33578;0.109605;0.731536;0.636831
88080384;9.37022;0.11187;0.739235;0.618226
90177536;10.1137;0.106117;0.734003;0.637469
92274688;9.76817;0.11243;0.737842;0.617495
94371840;10.6737;0.105233;0.734331;0.636825
96468992;10.366;0.110768;0.738276;0.618412
98566144;11.0298;0.106368;0.732814;0.635085
100663296;10.6567;0.112438;0.732805;0.619802
102760448;11.4968;0.106396;0.729402;0.640232
104857600;11.4113;0.109384;0.735097;0.622123
106954752;11.9402;0.106632;0.729451;0.639665
109051904;11.6315;0.111611;0.733853;0.621273
111149056;12.3242;0.107366;0.728778;0.64121
113246208;12.3086;0.109533;0.737269;0.620417
115343360;12.6448;0.108597;0.727779;0.640578
117440512;12.3382;0.113322;0.73818;0.614485
119537664;13.1271;0.108415;0.727659;0.641436
121634816;13.0755;0.110754;0.735176;0.619035
123731968;13.6519;0.107909;0.727981;0.641571
125829120;13.5049;0.110935;0.734026;0.621547
127926272;14.5324;0.104811;0.728621;0.641543
130023424;13.962;0.110884;0.734815;0.61881
132120576;15.3032;0.102799;0.729559;0.640785
134217728;40.1071;0.039847;0.642317;0.774562
