2097152;0.176847;0.132506;0.373655
4194304;0.357388;0.135507;0.341437
6291456;0.536384;0.136887;0.331777
8388608;0.719972;0.136699;0.324875
10485760;0.912675;0.135223;0.317577
12582912;1.09523;0.135506;0.315723
14680064;1.25846;0.137792;0.319225
16777216;1.43002;0.138741;0.320046
18874368;1.61009;0.138748;0.318996
20971520;1.79125;0.13867;0.317962
23068672;1.96519;0.139115;0.318285
25165824;2.14342;0.139209;0.31792
27262976;2.32099;0.139328;0.3177
29360128;2.50771;0.138921;0.316351
31457280;2.67734;0.139456;0.317205
33554432;2.86746;0.138926;0.315682
35651584;3.16249;0.133869;0.308238
37748736;3.36118;0.133393;0.30666
39845888;3.57955;0.132238;0.303583
41943040;3.76642;0.132313;0.303374
44040192;3.94827;0.13255;0.30357
46137344;4.10439;0.133598;0.30565
48234496;4.29855;0.133378;0.304861
50331648;4.48579;0.133383;0.304606
52428800;4.69113;0.132873;0.303197
54525952;4.83064;0.13421;0.306022
56623104;5.14879;0.130772;0.297982
58720256;5.24434;0.133155;0.303217
60817408;5.62378;0.128615;0.292712
62914560;5.56978;0.13435;0.305585
65011712;6.24516;0.123823;0.281509
67108864;6.00437;0.132952;0.302103
69206016;6.96039;0.118282;0.270622
71303168;6.42802;0.131967;0.301721
73400320;6.95126;0.125629;0.287066
75497472;6.75499;0.132979;0.303679
77594624;7.13224;0.12945;0.295464
79691776;7.08753;0.133793;0.305214
81788928;7.37356;0.131993;0.300964
83886080;7.50823;0.132955;0.303015
85983232;7.70815;0.132749;0.302414
88080384;7.79388;0.134496;0.306265
90177536;8.03962;0.133494;0.303863
92274688;8.15866;0.13461;0.306285
94371840;8.41614;0.133462;0.303564
96468992;8.50973;0.134931;0.306795
98566144;8.99345;0.130453;0.29652
100663296;8.97275;0.13354;0.303435
102760448;9.58786;0.12758;0.291232
104857600;9.43537;0.132291;0.301864
106954752;9.66458;0.131739;0.300492
109051904;9.78005;0.13274;0.302663
111149056;9.93776;0.133148;0.303488
113246208;10.1412;0.132942;0.302917
115343360;10.3266;0.132975;0.302896
117440512;10.6737;0.130993;0.298291
119537664;10.682;0.133231;0.303292
121634816;11.0173;0.131445;0.299143
123731968;10.981;0.134157;0.305223
125829120;11.143;0.13445;0.305806
127926272;12.5198;0.12166;0.276659
130023424;12.0323;0.128667;0.29251
132120576;19.1674;0.0820741;0.186598
134217728;12.0648;0.132464;0.300991
