2097152;0.511276;0.0458329;0.328555
4194304;0.729129;0.0664199;0.338085
6291456;1.115;0.065851;0.319921
8388608;1.4931;0.0659165;0.312689
10485760;1.837;0.0671831;0.31412
12582912;2.16159;0.0686582;0.315141
14680064;2.34568;0.0739258;0.322284
16777216;2.72425;0.0728279;0.315877
18874368;3.10029;0.0720568;0.311206
20971520;3.45408;0.0719127;0.309607
23068672;3.89865;0.0701236;0.300911
25165824;4.15685;0.071781;0.307348
27262976;4.60744;0.0701861;0.299951
29360128;5.14465;0.0677158;0.288946
31457280;5.38464;0.0693397;0.295492
33554432;5.62023;0.0708806;0.301646
35651584;6.15873;0.0687415;0.292272
37748736;6.98828;0.0641583;0.272569
39845888;7.02247;0.0674052;0.286055
41943040;7.1574;0.0696268;0.295213
44040192;8.00645;0.065365;0.276933
46137344;8.13819;0.0673783;0.285315
48234496;8.79686;0.0651747;0.275819
50331648;8.83004;0.0677606;0.286649
52428800;9.57857;0.0650749;0.275162
54525952;9.66209;0.0670993;0.283539
56623104;10.4164;0.0646399;0.273073
58720256;11.0302;0.0633091;0.267331
60817408;11.0607;0.0653941;0.276149
62914560;11.3083;0.0661729;0.279399
65011712;11.6998;0.0660947;0.278865
67108864;12.4469;0.0641358;0.270616
