2097152;0.328744;0.071281;0.728055;0.801752
4194304;0.408952;0.118421;0.730272;0.788773
6291456;0.627743;0.116965;0.733713;0.775062
8388608;0.822941;0.119595;0.732637;0.758305
10485760;1.02713;0.120156;0.733938;0.7425
12582912;1.27317;0.116568;0.734241;0.728529
14680064;1.45198;0.119428;0.740479;0.711849
16777216;1.73886;0.114098;0.7348;0.700055
18874368;1.92287;0.116179;0.741499;0.690245
20971520;2.1305;0.116589;0.737871;0.672829
23068672;2.41861;0.113035;0.735446;0.677699
25165824;2.60291;0.114634;0.736043;0.658006
27262976;2.89624;0.111655;0.733232;0.667373
29360128;2.90221;0.120038;0.748716;0.636347
31457280;3.27035;0.114168;0.731502;0.655868
33554432;3.3858;0.117658;0.733074;0.631278
35651584;3.74825;0.112949;0.730341;0.649283
37748736;3.98004;0.112651;0.752561;0.624889
39845888;4.23487;0.111775;0.733233;0.640793
41943040;4.15272;0.120005;0.738304;0.615412
44040192;4.75707;0.110013;0.740239;0.635738
46137344;4.65722;0.117739;0.743547;0.611542
48234496;5.21399;0.10996;0.7386;0.633311
50331648;5.18251;0.115452;0.738589;0.614716
52428800;5.62016;0.110909;0.73949;0.62931
54525952;5.58548;0.116072;0.740945;0.612073
56623104;5.99184;0.112372;0.742616;0.624341
58720256;5.90178;0.118322;0.753186;0.603116
60817408;6.47137;0.11177;0.740701;0.623241
62914560;6.54578;0.114318;0.741234;0.610667
65011712;6.85587;0.112793;0.73939;0.624292
67108864;7.34208;0.108728;0.7383;0.616261
69206016;7.60942;0.108193;0.726516;0.641888
71303168;7.73178;0.109714;0.730746;0.626017
73400320;8.2971;0.105251;0.729021;0.639096
75497472;8.29047;0.10835;0.740123;0.623565
77594624;8.80451;0.104863;0.729215;0.63917
79691776;8.52701;0.111207;0.73184;0.620839
81788928;9.07636;0.10723;0.727029;0.639125
83886080;9.06623;0.110107;0.734598;0.620311
85983232;9.50321;0.107674;0.729053;0.637254
88080384;9.52325;0.110072;0.736926;0.618699
90177536;10.2593;0.104612;0.731245;0.637002
92274688;9.90836;0.110839;0.735107;0.617711
94371840;10.7436;0.104549;0.731459;0.636039
96468992;10.6098;0.108224;0.736719;0.619764
98566144;11.1625;0.105104;0.730521;0.635123
100663296;11.0579;0.108359;0.731999;0.621591
102760448;11.6078;0.105379;0.727892;0.639197
104857600;11.6225;0.107396;0.73338;0.623363
106954752;12.0565;0.105604;0.727166;0.63885
109051904;11.7415;0.110565;0.731922;0.620885
111149056;12.4514;0.106268;0.726996;0.640321
113246208;12.3331;0.109315;0.735835;0.619342
115343360;12.9135;0.106337;0.72667;0.641209
117440512;12.4392;0.112402;0.736803;0.614206
119537664;13.3251;0.106804;0.726005;0.64149
121634816;13.2529;0.109273;0.733848;0.618999
123731968;13.8703;0.106211;0.726506;0.641492
125829120;13.6586;0.109687;0.73202;0.620611
127926272;14.6193;0.104188;0.727445;0.640548
130023424;14.2111;0.10894;0.733564;0.619098
132120576;15.308;0.102767;0.728198;0.638689
134217728;40.9078;0.039067;0.642302;0.773181
