2097152;0.33539;0.0698686;0.727819;0.802472
4194304;0.419301;0.115499;0.731387;0.789845
6291456;0.621051;0.118226;0.732709;0.774266
8388608;0.828441;0.118801;0.7326;0.758367
10485760;1.02822;0.120028;0.733825;0.742398
12582912;1.27413;0.11648;0.734179;0.728648
14680064;1.44342;0.120135;0.740464;0.711175
16777216;1.74412;0.113754;0.735099;0.699814
18874368;1.91065;0.116922;0.741258;0.689767
20971520;2.1525;0.115397;0.738727;0.674141
23068672;2.40619;0.113618;0.735094;0.676531
25165824;2.64251;0.112917;0.736916;0.658635
27262976;2.87816;0.112356;0.732406;0.666235
29360128;2.91434;0.119538;0.748802;0.636352
31457280;3.27842;0.113887;0.731481;0.655541
33554432;3.40716;0.11692;0.73371;0.631735
35651584;3.7364;0.113307;0.730473;0.648592
37748736;3.9697;0.112944;0.753472;0.624801
39845888;4.23185;0.111854;0.733681;0.641122
41943040;4.18241;0.119153;0.740813;0.615195
44040192;4.7506;0.110163;0.739798;0.636112
46137344;4.64503;0.118048;0.742179;0.611836
48234496;5.1809;0.110663;0.740609;0.633019
50331648;5.14029;0.1164;0.740879;0.612726
52428800;5.60241;0.11126;0.740938;0.629556
54525952;5.54434;0.116934;0.741505;0.611241
56623104;6.02516;0.111751;0.743916;0.625602
58720256;5.87167;0.118929;0.753411;0.603918
60817408;6.49143;0.111425;0.741136;0.623731
62914560;6.51559;0.114848;0.742052;0.611124
65011712;6.90653;0.111966;0.738036;0.625211
67108864;7.47139;0.106847;0.737591;0.61812
69206016;7.6485;0.10764;0.724923;0.642989
71303168;7.73941;0.109606;0.729899;0.627524
73400320;8.3306;0.104828;0.72826;0.640498
75497472;8.27462;0.108558;0.738599;0.625544
77594624;8.85664;0.104246;0.728483;0.640381
79691776;8.5672;0.110685;0.732103;0.621666
81788928;9.06554;0.107358;0.727112;0.639058
83886080;8.96709;0.111324;0.733563;0.619747
85983232;9.51971;0.107488;0.729055;0.637716
88080384;9.52543;0.110047;0.736715;0.619605
90177536;10.2731;0.104471;0.731071;0.638106
92274688;9.90997;0.110821;0.734735;0.618712
94371840;10.8285;0.103729;0.731737;0.636997
96468992;10.5777;0.108552;0.736524;0.620647
98566144;11.1394;0.105322;0.729528;0.634871
100663296;10.7733;0.111222;0.730648;0.619691
102760448;11.547;0.105934;0.726458;0.638847
104857600;11.6145;0.10747;0.73388;0.624373
106954752;12.0084;0.106027;0.727292;0.638769
109051904;11.7133;0.110832;0.731546;0.621304
111149056;12.4697;0.106113;0.726652;0.640834
113246208;12.3443;0.109216;0.73522;0.619966
115343360;12.9438;0.106088;0.727136;0.642309
117440512;12.3506;0.113208;0.735911;0.613669
119537664;13.3847;0.106329;0.726378;0.642224
121634816;13.1287;0.110306;0.732928;0.618628
123731968;13.9153;0.105867;0.726645;0.642233
125829120;13.672;0.109579;0.732155;0.62143
127926272;14.6852;0.103721;0.726314;0.641048
130023424;14.2425;0.1087;0.733461;0.620205
132120576;15.3234;0.102663;0.727383;0.638511
134217728;40.6384;0.0393261;0.642422;0.772691
