2097152;0.0424499;0.552022;3.21811
4194304;0.0907686;0.53354;3.02262
6291456;0.137166;0.535292;3.00655
8388608;0.185543;0.530442;2.9664
10485760;0.251357;0.490995;2.73928
12582912;0.31397;0.472689;2.63223
14680064;0.404106;0.42911;2.38654
16777216;0.468118;0.423828;2.35475
18874368;0.557735;0.400543;2.2237
20971520;0.674349;0.368344;2.04379
23068672;0.791013;0.345617;1.91664
25165824;0.909834;0.327953;1.81795
27262976;1.02502;0.315484;1.74823
29360128;1.14249;0.304925;1.68914
31457280;1.25924;0.296503;1.64203
33554432;1.39046;0.286499;1.58636
35651584;1.54727;0.273618;1.51918
37748736;1.6764;0.267451;1.48444
39845888;1.78274;0.265518;1.4734
41943040;1.89499;0.262981;1.45892
44040192;2.01296;0.259986;1.4421
46137344;2.13841;0.256423;1.42188
48234496;2.25363;0.254404;1.41053
50331648;2.37823;0.251585;1.39444
52428800;2.48971;0.25036;1.38756
54525952;2.61333;0.248082;1.37467
56623104;2.7236;0.247215;1.36969
58720256;2.84388;0.245549;1.36022
60817408;2.95889;0.244451;1.35399
62914560;3.08126;0.242855;1.34492
65011712;3.19553;0.241993;1.34002
67108864;3.35146;0.238192;1.31859
69206016;3.4768;0.236795;1.31299
71303168;3.60467;0.235329;1.30472
73400320;3.70183;0.235904;1.3078
75497472;3.8172;0.235322;1.30444
77594624;3.92526;0.235212;1.30364
79691776;4.04928;0.234181;1.29778
81788928;4.15963;0.233978;1.29653
83886080;4.28057;0.233206;1.29216
85983232;4.39312;0.232921;1.29041
88080384;4.5157;0.232134;1.28593
90177536;4.62617;0.231994;1.28507
92274688;4.75021;0.231198;1.28055
94371840;4.86189;0.231028;1.27951
96468992;4.98423;0.230372;1.27577
98566144;5.09664;0.230196;1.27466
100663296;5.26811;0.227447;1.25927
102760448;5.385;0.227152;1.25892
104857600;5.51149;0.226474;1.25509
106954752;5.61089;0.226917;1.25748
109051904;5.72582;0.226728;1.25631
111149056;5.83172;0.226896;1.25716
113246208;5.95846;0.226265;1.25356
115343360;6.06624;0.226365;1.25402
117440512;6.19781;0.225593;1.24962
119537664;6.30095;0.225867;1.25109
121634816;6.42727;0.225317;1.24794
123731968;6.53466;0.225439;1.24857
125829120;6.66395;0.224816;1.24508
127926272;6.76941;0.225006;1.24602
130023424;6.89833;0.224425;1.24272
132120576;7.00497;0.224577;1.2435
134217728;7.22756;0.221118;1.22392
