2097152;0.0427135;0.548614;3.20089
4194304;0.0896183;0.540388;3.0613
6291456;0.141296;0.519647;2.91833
8388608;0.196407;0.501101;2.80233
10485760;0.260998;0.472858;2.63734
12582912;0.31996;0.463841;2.5825
14680064;0.394671;0.439369;2.44316
16777216;0.467621;0.424278;2.3573
18874368;0.568793;0.392756;2.18031
20971520;0.686352;0.361902;2.00782
23068672;0.803736;0.340146;1.88633
25165824;0.923438;0.323122;1.79096
27262976;1.03895;0.311256;1.7247
29360128;1.15739;0.301001;1.66723
31457280;1.27473;0.292901;1.62208
33554432;1.40779;0.282971;1.56662
35651584;1.56372;0.270739;1.50305
37748736;1.69354;0.264744;1.46952
39845888;1.80048;0.262903;1.45883
41943040;1.914;0.26037;1.44437
44040192;2.03185;0.257569;1.42854
46137344;2.15905;0.253971;1.40824
48234496;2.27456;0.252063;1.39738
50331648;2.40039;0.249263;1.38147
52428800;2.51207;0.248132;1.37506
54525952;2.63696;0.245859;1.36232
56623104;2.74721;0.24509;1.35781
58720256;2.86829;0.243459;1.34856
60817408;2.98376;0.242414;1.34258
62914560;3.10785;0.240777;1.33339
65011712;3.22225;0.239986;1.32884
67108864;3.37961;0.236208;1.30748
69206016;3.5042;0.234943;1.3026
71303168;3.63304;0.233491;1.29439
73400320;3.73076;0.234075;1.29756
75497472;3.84685;0.233509;1.29419
77594624;3.9563;0.233367;1.29327
79691776;4.08116;0.232351;1.28748
81788928;4.19172;0.232186;1.28644
83886080;4.31475;0.231359;1.28168
85983232;4.42676;0.231151;1.28047
88080384;4.55082;0.230342;1.27591
90177536;4.66109;0.230256;1.27528
92274688;4.78675;0.229433;1.27066
94371840;4.89747;0.22935;1.27005
96468992;5.02174;0.228652;1.26609
98566144;5.13492;0.228479;1.2651
100663296;5.31021;0.225644;1.24914
102760448;5.42493;0.22548;1.24954
104857600;5.55193;0.224824;1.24579
106954752;5.65227;0.225256;1.24807
109051904;5.76931;0.225018;1.24694
111149056;5.8771;0.225144;1.24736
113246208;5.99666;0.224824;1.24549
115343360;6.10427;0.224955;1.24608
117440512;6.23793;0.224142;1.24146
119537664;6.34035;0.224464;1.24324
121634816;6.46726;0.223924;1.24014
123731968;6.57588;0.224026;1.24062
125829120;6.70429;0.223464;1.23741
127926272;6.81046;0.22365;1.23838
130023424;6.93769;0.223151;1.23557
132120576;7.04498;0.223301;1.23633
134217728;7.27145;0.219784;1.21643
