2097152;0.0508559;0.460777;0.9447;0.83422
4194304;0.134377;0.360393;0.940056;0.837352
6291456;0.22249;0.330011;0.938599;0.86456
8388608;0.3481;0.282734;0.938131;0.893543
10485760;0.466304;0.264667;0.937736;0.903258
12582912;0.59055;0.251309;0.937614;0.908211
14680064;0.711355;0.243768;0.937524;0.917342
16777216;0.845942;0.234533;0.937424;0.926521
18874368;0.956784;0.233487;0.937119;0.921018
20971520;1.08018;0.229955;0.936972;0.920955
23068672;1.2012;0.227596;0.93677;0.92596
25165824;1.32976;0.224388;0.936724;0.927359
27262976;1.44713;0.223461;0.936146;0.929514
29360128;1.57166;0.22166;0.935715;0.927436
31457280;1.69252;0.2206;0.935414;0.929125
33554432;1.86022;0.214149;0.926417;0.937712
35651584;1.93815;0.218435;0.931563;0.928671
37748736;2.06319;0.217312;0.931326;0.930668
39845888;2.18399;0.216737;0.931468;0.935098
41943040;2.31304;0.215451;0.931184;0.937915
44040192;2.42976;0.215389;0.931263;0.938717
46137344;2.55489;0.214623;0.930933;0.938424
48234496;2.67583;0.214263;0.930889;0.940075
50331648;2.81322;0.212685;0.926924;0.94539
52428800;2.92441;0.213146;0.909781;0.955362
54525952;3.04971;0.212584;0.909782;0.954125
56623104;3.17054;0.212366;0.909587;0.954991
58720256;3.30012;0.211602;0.909567;0.954735
60817408;3.41745;0.211651;0.909399;0.954713
62914560;3.54307;0.211201;0.909414;0.953055
65011712;3.66445;0.211027;0.909196;0.95371
67108864;3.85396;0.207135;0.89672;0.955215
69206016;3.90961;0.21058;0.904552;0.954969
71303168;4.03444;0.21026;0.904588;0.95534
73400320;4.15526;0.210162;0.904644;0.957079
75497472;4.28367;0.209697;0.904664;0.958563
77594624;4.40047;0.209811;0.904728;0.958968
79691776;4.52591;0.209519;0.904743;0.958794
81788928;4.64689;0.209443;0.904806;0.959182
83886080;4.78326;0.208698;0.902159;0.961305
85983232;4.89273;0.209137;0.904845;0.9602
88080384;5.01812;0.208892;0.904817;0.959716
90177536;5.13871;0.208854;0.904826;0.959372
92274688;5.27089;0.208359;0.904781;0.958509
94371840;5.38454;0.208603;0.904786;0.957949
96468992;5.50926;0.208418;0.904763;0.957184
98566144;5.63138;0.208337;0.904733;0.956501
100663296;5.83803;0.205244;0.890183;0.959206
102760448;5.87831;0.20809;0.904798;0.956494
104857600;6.00182;0.207972;0.904817;0.956747
106954752;6.12117;0.208;0.904846;0.958487
109051904;6.25134;0.207668;0.904857;0.959781
111149056;6.3674;0.207808;0.904901;0.960368
113246208;6.49362;0.207618;0.90491;0.959318
115343360;6.61407;0.207616;0.904956;0.960204
117440512;6.75125;0.2071;0.902248;0.961794
119537664;6.86075;0.207438;0.904979;0.961014
121634816;6.98614;0.207292;0.904957;0.959893
123731968;7.10611;0.20731;0.904961;0.960652
125829120;7.2363;0.207035;0.904928;0.959156
127926272;7.35297;0.207149;0.904918;0.958786
130023424;7.48016;0.206968;0.904918;0.957214
132120576;7.60421;0.206879;0.904897;0.956312
134217728;7.83288;0.20403;0.889837;0.957489
