2097152;0.0657227;0.356547;2.0717
4194304;0.189197;0.255969;1.44855
6291456;0.309659;0.237113;1.33077
8388608;0.437189;0.225119;1.25787
10485760;0.554531;0.222558;1.24055
12582912;0.679372;0.218452;1.21558
14680064;0.799773;0.216819;1.20486
16777216;0.935983;0.211971;1.17688
18874368;1.04478;0.213822;1.18639
20971520;1.16926;0.212435;1.17803
23068672;1.29026;0.211886;1.17454
25165824;1.41896;0.210283;1.16517
27262976;1.53603;0.210528;1.1662
29360128;1.6613;0.2097;1.16126
31457280;1.78213;0.209507;1.15985
33554432;1.95338;0.203936;1.12885
35651584;2.02804;0.208754;1.15536
37748736;2.15269;0.208277;1.15244
39845888;2.27358;0.208197;1.15184
41943040;2.40253;0.207426;1.14742
44040192;2.5195;0.207717;1.14891
46137344;2.64481;0.207326;1.14664
48234496;2.76539;0.207325;1.14649
50331648;2.90315;0.206096;1.1396
52428800;3.01431;0.206788;1.14336
54525952;3.13955;0.206501;1.14168
56623104;3.26025;0.206522;1.14171
58720256;3.39036;0.205969;1.13868
60817408;3.50711;0.20624;1.14004
62914560;3.63235;0.20601;1.13869
65011712;3.75356;0.206017;1.13868
67108864;3.94448;0.202382;1.11853
69206016;3.99897;0.205875;1.13783
71303168;4.12328;0.20573;1.13694
73400320;4.24429;0.205754;1.13707
75497472;4.37304;0.205412;1.13512
77594624;4.49005;0.205626;1.13626
79691776;4.61525;0.205464;1.13536
81788928;4.73643;0.205484;1.13541
83886080;4.8727;0.204867;1.13197
85983232;4.98239;0.205373;1.13475
88080384;5.10748;0.205237;1.13395
90177536;5.22815;0.205281;1.13415
92274688;5.35752;0.20499;1.13251
94371840;5.4744;0.205179;1.13354
96468992;5.59915;0.205072;1.13292
98566144;5.72155;0.205053;1.13281
100663296;5.93041;0.202046;1.11623
102760448;5.96786;0.204967;1.13227
104857600;6.09091;0.20493;1.13203
106954752;6.2109;0.204995;1.13238
109051904;6.34107;0.204729;1.13097
111149056;6.45633;0.204946;1.13207
113246208;6.58231;0.20482;1.13136
115343360;6.70315;0.204857;1.13152
117440512;6.84046;0.204399;1.12901
119537664;6.94983;0.204779;1.13109
121634816;7.0754;0.204677;1.13052
123731968;7.19478;0.204755;1.13094
125829120;7.32483;0.204532;1.12976
127926272;7.44081;0.204704;1.13063
130023424;7.56729;0.204585;1.12995
132120576;7.69054;0.204557;1.12978
134217728;7.92073;0.201768;1.11435
