2097152;0.181143;0.129363;0.951402;0.779193
4194304;0.36718;0.131893;0.952176;0.727827
6291456;0.543771;0.135028;0.952446;0.729255
8388608;0.724795;0.13579;0.952581;0.73013
10485760;0.908739;0.135809;0.952665;0.730674
12582912;1.09999;0.134919;0.952718;0.731186
14680064;1.27347;0.136168;0.952758;0.73131
16777216;1.46088;0.135809;0.952786;0.731588
18874368;1.64107;0.136129;0.952802;0.731725
20971520;1.83889;0.135077;0.952821;0.731879
23068672;2.01355;0.135774;0.952831;0.731948
25165824;2.19098;0.136187;0.952836;0.731986
27262976;5.34918;0.0604538;0.952808;0.732049
29360128;2.59527;0.134234;0.952836;0.732177
31457280;2.76621;0.134975;0.952826;0.732223
33554432;2.93619;0.135674;0.952744;0.732257
35651584;3.17583;0.133307;0.949433;0.735866
37748736;3.3583;0.133507;0.949192;0.736175
39845888;3.5503;0.133327;0.949156;0.736246
41943040;3.70984;0.134331;0.949139;0.736282
44040192;3.92765;0.133246;0.949153;0.73631
46137344;4.09076;0.134043;0.949159;0.736316
48234496;4.30418;0.133204;0.94917;0.736344
50331648;4.46321;0.134058;0.949176;0.736342
52428800;4.7378;0.131564;0.945614;0.740246
54525952;4.84148;0.133909;0.945604;0.740238
56623104;5.348;0.1259;0.945595;0.740279
58720256;5.28388;0.132159;0.945574;0.740093
60817408;5.95133;0.121537;0.945572;0.740072
62914560;5.64137;0.132645;0.945551;0.739726
65011712;6.66689;0.115991;0.945559;0.739832
67108864;6.30574;0.126598;0.93248;0.755319
69206016;7.89963;0.104218;0.921733;0.762438
71303168;6.52806;0.129944;0.92171;0.762611
73400320;7.71395;0.113208;0.921742;0.762442
75497472;6.90015;0.130182;0.921723;0.762312
77594624;7.78061;0.118663;0.92173;0.762143
79691776;7.30208;0.129862;0.921725;0.762149
81788928;7.81955;0.124465;0.921746;0.762134
83886080;7.72471;0.129229;0.92173;0.762141
85983232;8.11845;0.12604;0.921756;0.762136
88080384;8.05775;0.130092;0.921743;0.762135
90177536;8.5148;0.126044;0.921777;0.762127
92274688;8.49717;0.129247;0.921759;0.762073
94371840;8.86009;0.126774;0.921791;0.762055
96468992;8.82585;0.130098;0.921779;0.761786
98566144;9.55607;0.122773;0.921804;0.761639
100663296;9.59196;0.124919;0.918401;0.765326
102760448;9.9451;0.122997;0.921812;0.760479
104857600;9.75026;0.128018;0.921789;0.760465
106954752;10.0329;0.126903;0.921826;0.760477
109051904;10.3251;0.125733;0.921797;0.760456
111149056;10.3523;0.127817;0.921832;0.760463
113246208;10.7432;0.125493;0.921806;0.760461
115343360;10.874;0.126282;0.921839;0.760461
117440512;11.456;0.122048;0.921812;0.760445
119537664;11.3068;0.125869;0.921904;0.760441
121634816;12.3151;0.117593;0.921818;0.760453
123731968;11.6168;0.126814;0.921905;0.760394
125829120;11.7958;0.127008;0.92183;0.759904
127926272;13.7695;0.110619;0.912189;0.774277
130023424;14.4322;0.107271;0.921885;0.759461
132120576;21.9382;0.0717082;0.857621;0.843804
134217728;12.8921;0.123963;0.918051;0.762559
